ITEM_ID,MONTH_ID,UNITS_RECEIVED,MONTH_DURATION
183,201510,100,31
183,201511,200,30
183,201512,60,31
183,201601,80,31
183,201602,200,28
183,201603,80,31
183,201604,90,30
183,201605,200,31
183,201606,80,30
183,201607,80,31
183,201608,200,31
183,201609,110,30
183,201610,200,31
183,201611,110,30
183,201612,160,31
184,201401,50,31
184,201402,50,28
184,201403,50,31
184,201404,50,30
184,201405,200,31
184,201406,0,30
184,201407,50,31
184,201408,0,31
184,201409,70,30
184,201410,50,31
184,201411,200,30
184,201412,0,31
184,201501,100,31
184,201502,0,28
184,201503,100,31
184,201504,150,30
184,201505,0,31
184,201506,200,30
184,201507,0,31
184,201508,100,31
184,201509,80,30
184,201510,80,31
184,201511,100,30
184,201512,60,31
184,201601,80,31
184,201602,200,28
184,201603,100,31
184,201604,80,30
184,201605,60,31
184,201606,90,30
184,201607,200,31
184,201608,80,31
184,201609,140,30
184,201610,40,31
184,201611,110,30
184,201612,90,31
185,201401,100,31
185,201402,50,28
185,201403,100,31
185,201404,100,30
185,201405,50,31
185,201406,100,30
185,201407,30,31
185,201408,100,31
185,201409,200,30
185,201410,50,31
185,201411,100,30
185,201412,60,31
185,201501,60,31
185,201502,60,28
185,201503,300,31
185,201504,0,30
185,201505,0,31
185,201506,100,30
185,201507,100,31
185,201508,80,31
185,201509,200,30
185,201510,100,31
185,201511,200,30
185,201512,100,31
185,201601,80,31
185,201602,60,28
185,201603,110,31
185,201604,150,30
185,201605,150,31
185,201606,100,30
185,201607,130,31
185,201608,150,31
185,201609,130,30
185,201610,100,31
185,201611,200,30
185,201612,120,31
186,201401,100,31
186,201402,50,28
186,201403,0,31
186,201404,0,30
186,201405,80,31
186,201406,0,30
186,201407,100,31
186,201408,0,31
186,201409,70,30
186,201410,50,31
186,201411,85,30
186,201412,80,31
186,201501,0,31
186,201502,80,28
186,201503,130,31
186,201504,0,30
186,201505,0,31
186,201506,100,30
186,201507,60,31
186,201508,100,31
186,201509,40,30
186,201510,40,31
186,201511,60,30
186,201512,100,31
186,201601,80,31
186,201602,50,28
186,201603,90,31
186,201604,90,30
186,201605,40,31
186,201606,110,30
186,201607,90,31
186,201608,80,31
186,201609,100,30
186,201610,40,31
186,201611,100,30
186,201612,90,31
187,201401,0,31
187,201402,200,28
187,201403,0,31
187,201404,0,30
187,201405,200,31
187,201406,0,30
187,201407,200,31
187,201408,60,31
187,201409,35,30
187,201410,50,31
187,201411,100,30
187,201412,100,31
187,201501,200,31
187,201502,60,28
187,201503,150,31
187,201504,0,30
187,201505,50,31
187,201506,150,30
187,201507,200,31
187,201508,0,31
187,201509,50,30
187,201510,200,31
187,201511,100,30
187,201512,100,31
187,201601,200,31
187,201602,60,28
187,201603,80,31
187,201604,80,30
187,201605,200,31
187,201606,90,30
187,201607,100,31
187,201608,130,31
187,201609,120,30
187,201610,150,31
187,201611,200,30
187,201612,170,31
188,201401,100,31
188,201402,90,28
188,201403,0,31
188,201404,100,30
188,201405,110,31
188,201406,0,30
188,201407,160,31
188,201408,0,31
188,201409,200,30
188,201410,50,31
188,201411,100,30
188,201412,200,31
188,201501,0,31
188,201502,70,28
188,201503,150,31
188,201504,150,30
188,201505,0,31
188,201506,250,30
188,201507,0,31
188,201508,0,31
188,201509,200,30
188,201510,100,31
188,201511,100,30
188,201512,90,31
188,201601,50,31
188,201602,200,28
188,201603,80,31
188,201604,90,30
188,201605,200,31
188,201606,120,30
188,201607,80,31
188,201608,60,31
188,201609,200,30
188,201610,60,31
188,201611,200,30
188,201612,180,31
189,201401,200,31
189,201402,0,28
189,201403,0,31
189,201404,100,30
189,201405,150,31
189,201406,0,30
189,201407,100,31
189,201408,0,31
189,201409,100,30
189,201410,200,31
189,201411,60,30
189,201412,60,31
189,201501,50,31
189,201502,100,28
189,201503,200,31
189,201504,0,30
189,201505,90,31
189,201506,250,30
189,201507,0,31
189,201508,100,31
189,201509,200,30
189,201510,0,31
189,201511,200,30
189,201512,90,31
189,201601,100,31
189,201602,100,28
189,201603,150,31
189,201604,80,30
189,201605,150,31
189,201606,120,30
189,201607,120,31
189,201608,150,31
189,201609,120,30
189,201610,150,31
189,201611,200,30
189,201612,160,31
190,201401,100,31
190,201402,50,28
190,201403,0,31
190,201404,100,30
190,201405,50,31
190,201406,0,30
190,201407,200,31
190,201408,0,31
190,201409,60,30
190,201410,50,31
190,201411,70,30
190,201412,100,31
190,201501,0,31
190,201502,100,28
190,201503,100,31
190,201504,40,30
190,201505,100,31
190,201506,100,30
190,201507,100,31
190,201508,100,31
190,201509,40,30
190,201510,200,31
190,201511,40,30
190,201512,90,31
190,201601,90,31
190,201602,60,28
190,201603,90,31
190,201604,70,30
190,201605,200,31
190,201606,110,30
190,201607,60,31
190,201608,80,31
190,201609,130,30
190,201610,50,31
190,201611,200,30
190,201612,90,31
191,201401,100,31
191,201402,100,28
191,201403,0,31
191,201404,0,30
191,201405,100,31
191,201406,0,30
191,201407,50,31
191,201408,0,31
191,201409,100,30
191,201410,50,31
191,201411,100,30
191,201412,0,31
191,201501,100,31
191,201502,0,28
191,201503,100,31
191,201504,100,30
191,201505,0,31
191,201506,100,30
191,201507,100,31
191,201508,0,31
191,201509,0,30
191,201510,80,31
191,201511,80,30
191,201512,70,31
191,201601,90,31
191,201602,80,28
191,201603,100,31
191,201604,50,30
191,201605,60,31
191,201606,100,30
191,201607,80,31
191,201608,70,31
191,201609,100,30
191,201610,40,31
191,201611,100,30
191,201612,90,31
192,201401,100,31
192,201402,200,28
192,201403,0,31
192,201404,40,30
192,201405,200,31
192,201406,0,30
192,201407,50,31
192,201408,0,31
192,201409,200,30
192,201410,50,31
192,201411,100,30
192,201412,60,31
192,201501,70,31
192,201502,40,28
192,201503,200,31
192,201504,0,30
192,201505,100,31
192,201506,200,30
192,201507,0,31
192,201508,200,31
192,201509,0,30
192,201510,150,31
192,201511,100,30
192,201512,100,31
192,201601,150,31
192,201602,80,28
192,201603,100,31
192,201604,150,30
192,201605,200,31
192,201606,100,30
192,201607,100,31
192,201608,120,31
192,201609,150,30
192,201610,200,31
192,201611,130,30
192,201612,170,31
193,201401,100,31
193,201402,200,28
193,201403,0,31
193,201404,0,30
193,201405,100,31
193,201406,0,30
193,201407,200,31
193,201408,0,31
193,201409,70,30
193,201410,100,31
193,201411,100,30
193,201412,100,31
193,201501,200,31
193,201502,80,28
193,201503,160,31
193,201504,0,30
193,201505,0,31
193,201506,100,30
193,201507,100,31
193,201508,200,31
193,201509,40,30
193,201510,100,31
193,201511,120,30
193,201512,200,31
193,201601,80,31
193,201602,200,28
193,201603,80,31
193,201604,80,30
193,201605,60,31
193,201606,150,30
193,201607,70,31
193,201608,200,31
193,201609,130,30
193,201610,100,31
193,201611,200,30
193,201612,180,31
194,201401,100,31
194,201402,50,28
194,201403,0,31
194,201404,100,30
194,201405,50,31
194,201406,0,30
194,201407,60,31
194,201408,60,31
194,201409,70,30
194,201410,50,31
194,201411,100,30
194,201412,80,31
194,201501,0,31
194,201502,60,28
194,201503,100,31
194,201504,40,30
194,201505,0,31
194,201506,200,30
194,201507,0,31
194,201508,0,31
194,201509,120,30
194,201510,40,31
194,201511,100,30
194,201512,150,31
194,201601,60,31
194,201602,90,28
194,201603,0,31
194,201604,80,30
194,201605,70,31
194,201606,100,30
194,201607,0,31
194,201608,80,31
194,201609,160,30
194,201610,10,31
194,201611,110,30
194,201612,120,31
195,201401,150,31
195,201402,0,28
195,201403,20,31
195,201404,200,30
195,201405,50,31
195,201406,0,30
195,201407,50,31
195,201408,200,31
195,201409,70,30
195,201410,50,31
195,201411,200,30
195,201412,0,31
195,201501,200,31
195,201502,0,28
195,201503,100,31
195,201504,0,30
195,201505,90,31
195,201506,200,30
195,201507,0,31
195,201508,100,31
195,201509,200,30
195,201510,100,31
195,201511,200,30
195,201512,90,31
195,201601,80,31
195,201602,80,28
195,201603,80,31
195,201604,100,30
195,201605,200,31
195,201606,110,30
195,201607,100,31
195,201608,100,31
195,201609,200,30
195,201610,200,31
195,201611,90,30
195,201612,160,31
196,201401,300,31
196,201402,0,28
196,201403,0,31
196,201404,40,30
196,201405,100,31
196,201406,0,30
196,201407,50,31
196,201408,60,31
196,201409,200,30
196,201410,50,31
196,201411,100,30
196,201412,200,31
196,201501,0,31
196,201502,0,28
196,201503,200,31
196,201504,0,30
196,201505,100,31
196,201506,60,30
196,201507,300,31
196,201508,0,31
196,201509,40,30
196,201510,80,31
196,201511,200,30
196,201512,50,31
196,201601,200,31
196,201602,50,28
196,201603,80,31
196,201604,200,30
196,201605,60,31
196,201606,200,30
196,201607,60,31
196,201608,200,31
196,201609,110,30
196,201610,100,31
196,201611,200,30
196,201612,100,31
197,201401,0,31
197,201402,0,28
197,201403,30,31
197,201404,0,30
197,201405,200,31
197,201406,0,30
197,201407,40,31
197,201408,60,31
197,201409,100,30
197,201410,90,31
197,201411,110,30
197,201412,100,31
197,201501,90,31
197,201502,120,28
197,201503,100,31
197,201504,150,30
197,201505,100,31
197,201506,150,30
197,201507,0,31
197,201508,300,31
197,201509,0,30
197,201510,0,31
197,201511,100,30
197,201512,110,31
197,201601,100,31
197,201602,100,28
197,201603,120,31
197,201604,120,30
197,201605,150,31
197,201606,100,30
197,201607,140,31
197,201608,130,31
197,201609,120,30
197,201610,140,31
197,201611,150,30
197,201612,200,31
198,201401,100,31
198,201402,0,28
198,201403,200,31
198,201404,0,30
198,201405,50,31
198,201406,0,30
198,201407,50,31
198,201408,70,31
198,201409,70,30
198,201410,100,31
198,201411,130,30
198,201412,0,31
198,201501,100,31
198,201502,110,28
198,201503,0,31
198,201504,150,30
198,201505,0,31
198,201506,100,30
198,201507,140,31
198,201508,0,31
198,201509,80,30
198,201510,100,31
198,201511,80,30
198,201512,100,31
198,201601,100,31
198,201602,80,28
198,201603,90,31
198,201604,80,30
198,201605,90,31
198,201606,100,30
198,201607,120,31
198,201608,110,31
198,201609,140,30
198,201610,100,31
198,201611,160,30
198,201612,130,31
199,201401,200,31
199,201402,0,28
199,201403,0,31
199,201404,100,30
199,201405,150,31
199,201406,0,30
199,201407,35,31
199,201408,100,31
199,201409,80,30
199,201410,70,31
199,201411,100,30
199,201412,220,31
199,201501,0,31
199,201502,0,28
199,201503,100,31
199,201504,200,30
199,201505,0,31
199,201506,200,30
199,201507,0,31
199,201508,100,31
199,201509,100,30
199,201510,200,31
199,201511,100,30
199,201512,90,31
199,201601,60,31
199,201602,80,28
199,201603,120,31
199,201604,150,30
199,201605,110,31
199,201606,130,30
199,201607,120,31
199,201608,120,31
199,201609,130,30
199,201610,150,31
199,201611,200,30
199,201612,150,31
200,201401,300,31
200,201402,0,28
200,201403,0,31
200,201404,0,30
200,201405,100,31
200,201406,0,30
200,201407,100,31
200,201408,60,31
200,201409,100,30
200,201410,100,31
200,201411,100,30
200,201412,100,31
200,201501,200,31
200,201502,0,28
200,201503,100,31
200,201504,150,30
200,201505,0,31
200,201506,300,30
200,201507,0,31
200,201508,0,31
200,201509,100,30
200,201510,100,31
200,201511,200,30
200,201512,50,31
200,201601,150,31
200,201602,100,28
200,201603,80,31
200,201604,150,30
200,201605,150,31
200,201606,120,30
200,201607,200,31
200,201608,60,31
200,201609,150,30
200,201610,150,31
200,201611,200,30
200,201612,150,31
201,201401,100,31
201,201402,100,28
201,201403,0,31
201,201404,100,30
201,201405,150,31
201,201406,0,30
201,201407,50,31
201,201408,60,31
201,201409,200,30
201,201410,50,31
201,201411,70,30
201,201412,60,31
201,201501,200,31
201,201502,0,28
201,201503,200,31
201,201504,0,30
201,201505,60,31
201,201506,200,30
201,201507,40,31
201,201508,150,31
201,201509,40,30
201,201510,130,31
201,201511,120,30
201,201512,120,31
201,201601,200,31
201,201602,60,28
201,201603,90,31
201,201604,200,30
201,201605,50,31
201,201606,200,30
201,201607,60,31
201,201608,300,31
201,201609,110,30
201,201610,100,31
201,201611,150,30
201,201612,120,31
202,201401,400,31
202,201402,0,28
202,201403,0,31
202,201404,0,30
202,201405,50,31
202,201406,0,30
202,201407,50,31
202,201408,300,31
202,201409,10,30
202,201410,50,31
202,201411,100,30
202,201412,60,31
202,201501,100,31
202,201502,50,28
202,201503,150,31
202,201504,150,30
202,201505,0,31
202,201506,100,30
202,201507,400,31
202,201508,0,31
202,201509,0,30
202,201510,50,31
202,201511,300,30
202,201512,50,31
202,201601,70,31
202,201602,80,28
202,201603,90,31
202,201604,100,30
202,201605,400,31
202,201606,80,30
202,201607,50,31
202,201608,50,31
202,201609,120,30
202,201610,300,31
202,201611,90,30
202,201612,100,31
203,201401,200,31
203,201402,0,28
203,201403,0,31
203,201404,0,30
203,201405,50,31
203,201406,0,30
203,201407,50,31
203,201408,70,31
203,201409,100,30
203,201410,50,31
203,201411,70,30
203,201412,80,31
203,201501,100,31
203,201502,0,28
203,201503,100,31
203,201504,150,30
203,201505,0,31
203,201506,150,30
203,201507,0,31
203,201508,0,31
203,201509,200,30
203,201510,0,31
203,201511,60,30
203,201512,10,31
203,201601,80,31
203,201602,60,28
203,201603,60,31
203,201604,70,30
203,201605,40,31
203,201606,80,30
203,201607,60,31
203,201608,100,31
203,201609,130,30
203,201610,50,31
203,201611,100,30
203,201612,100,31
204,201401,400,31
204,201402,0,28
204,201403,0,31
204,201404,0,30
204,201405,50,31
204,201406,0,30
204,201407,35,31
204,201408,60,31
204,201409,30,30
204,201410,50,31
204,201411,70,30
204,201412,100,31
204,201501,60,31
204,201502,80,28
204,201503,200,31
204,201504,0,30
204,201505,60,31
204,201506,250,30
204,201507,0,31
204,201508,0,31
204,201509,100,30
204,201510,100,31
204,201511,40,30
204,201512,100,31
204,201601,90,31
204,201602,70,28
204,201603,200,31
204,201604,60,30
204,201605,40,31
204,201606,100,30
204,201607,100,31
204,201608,100,31
204,201609,110,30
204,201610,150,31
204,201611,150,30
204,201612,100,31
205,201401,0,31
205,201402,100,28
205,201403,0,31
205,201404,200,30
205,201405,50,31
205,201406,0,30
205,201407,50,31
205,201408,60,31
205,201409,150,30
205,201410,50,31
205,201411,150,30
205,201412,60,31
205,201501,80,31
205,201502,100,28
205,201503,100,31
205,201504,150,30
205,201505,0,31
205,201506,160,30
205,201507,200,31
205,201508,0,31
205,201509,200,30
205,201510,0,31
205,201511,300,30
205,201512,50,31
205,201601,70,31
205,201602,70,28
205,201603,80,31
205,201604,200,30
205,201605,100,31
205,201606,80,30
205,201607,200,31
205,201608,70,31
205,201609,110,30
205,201610,200,31
205,201611,100,30
205,201612,150,31
206,201401,300,31
206,201402,0,28
206,201403,0,31
206,201404,0,30
206,201405,50,31
206,201406,0,30
206,201407,50,31
206,201408,60,31
206,201409,200,30
206,201410,50,31
206,201411,100,30
206,201412,60,31
206,201501,100,31
206,201502,0,28
206,201503,200,31
206,201504,160,30
206,201505,0,31
206,201506,200,30
206,201507,40,31
206,201508,50,31
206,201509,60,30
206,201510,200,31
206,201511,60,30
206,201512,300,31
206,201601,70,31
206,201602,80,28
206,201603,90,31
206,201604,60,30
206,201605,200,31
206,201606,80,30
206,201607,200,31
206,201608,60,31
206,201609,100,30
206,201610,300,31
206,201611,90,30
206,201612,50,31
207,201401,300,31
207,201402,0,28
207,201403,0,31
207,201404,0,30
207,201405,200,31
207,201406,0,30
207,201407,50,31
207,201408,40,31
207,201409,40,30
207,201410,200,31
207,201411,100,30
207,201412,80,31
207,201501,100,31
207,201502,0,28
207,201503,200,31
207,201504,70,30
207,201505,120,31
207,201506,160,30
207,201507,40,31
207,201508,0,31
207,201509,200,30
207,201510,50,31
207,201511,200,30
207,201512,100,31
207,201601,200,31
207,201602,80,28
207,201603,80,31
207,201604,70,30
207,201605,200,31
207,201606,80,30
207,201607,100,31
207,201608,300,31
207,201609,100,30
207,201610,40,31
207,201611,200,30
207,201612,160,31
208,201401,0,31
208,201402,0,28
208,201403,0,31
208,201404,0,30
208,201405,100,31
208,201406,0,30
208,201407,70,31
208,201408,100,31
208,201409,80,30
208,201410,110,31
208,201411,120,30
208,201412,100,31
208,201501,180,31
208,201502,0,28
208,201503,160,31
208,201504,0,30
208,201505,70,31
208,201506,250,30
208,201507,0,31
208,201508,100,31
208,201509,110,30
208,201510,120,31
208,201511,120,30
208,201512,100,31
208,201601,80,31
208,201602,120,28
208,201603,100,31
208,201604,150,30
208,201605,130,31
208,201606,90,30
208,201607,130,31
208,201608,120,31
208,201609,140,30
208,201610,140,31
208,201611,180,30
208,201612,170,31
209,201401,0,31
209,201402,100,28
209,201403,0,31
209,201404,100,30
209,201405,50,31
209,201406,100,30
209,201407,50,31
209,201408,200,31
209,201409,40,30
209,201410,50,31
209,201411,100,30
209,201412,100,31
209,201501,100,31
209,201502,100,28
209,201503,160,31
209,201504,150,30
209,201505,0,31
209,201506,100,30
209,201507,40,31
209,201508,300,31
209,201509,0,30
209,201510,50,31
209,201511,200,30
209,201512,50,31
209,201601,100,31
209,201602,200,28
209,201603,90,31
209,201604,100,30
209,201605,200,31
209,201606,80,30
209,201607,200,31
209,201608,40,31
209,201609,130,30
209,201610,300,31
209,201611,80,30
209,201612,120,31
210,201401,0,31
210,201402,200,28
210,201403,0,31
210,201404,0,30
210,201405,50,31
210,201406,200,30
210,201407,35,31
210,201408,80,31
210,201409,50,30
210,201410,50,31
210,201411,70,30
210,201412,200,31
210,201501,100,31
210,201502,0,28
210,201503,120,31
210,201504,150,30
210,201505,0,31
210,201506,200,30
210,201507,0,31
210,201508,200,31
210,201509,0,30
210,201510,200,31
210,201511,60,30
210,201512,150,31
210,201601,60,31
210,201602,100,28
210,201603,200,31
210,201604,80,30
210,201605,200,31
210,201606,80,30
210,201607,200,31
210,201608,70,31
210,201609,90,30
210,201610,200,31
210,201611,100,30
210,201612,200,31
211,201401,120,31
211,201402,0,28
211,201403,0,31
211,201404,30,30
211,201405,100,31
211,201406,40,30
211,201407,50,31
211,201408,0,31
211,201409,70,30
211,201410,50,31
211,201411,100,30
211,201412,80,31
211,201501,0,31
211,201502,30,28
211,201503,100,31
211,201504,0,30
211,201505,120,31
211,201506,0,30
211,201507,140,31
211,201508,0,31
211,201509,140,30
211,201510,0,31
211,201511,100,30
211,201512,80,31
211,201601,60,31
211,201602,70,28
211,201603,100,31
211,201604,70,30
211,201605,50,31
211,201606,80,30
211,201607,80,31
211,201608,100,31
211,201609,100,30
211,201610,70,31
211,201611,110,30
211,201612,100,31
212,201401,100,31
212,201402,0,28
212,201403,110,31
212,201404,0,30
212,201405,150,31
212,201406,0,30
212,201407,110,31
212,201408,0,31
212,201409,80,30
212,201410,60,31
212,201411,90,30
212,201412,150,31
212,201501,0,31
212,201502,100,28
212,201503,100,31
212,201504,40,30
212,201505,100,31
212,201506,120,30
212,201507,0,31
212,201508,200,31
212,201509,0,30
212,201510,100,31
212,201511,100,30
212,201512,100,31
212,201601,70,31
212,201602,70,28
212,201603,80,31
212,201604,100,30
212,201605,100,31
212,201606,100,30
212,201607,110,31
212,201608,110,31
212,201609,130,30
212,201610,80,31
212,201611,150,30
212,201612,130,31
213,201401,100,31
213,201402,0,28
213,201403,0,31
213,201404,200,30
213,201405,100,31
213,201406,0,30
213,201407,50,31
213,201408,100,31
213,201409,10,30
213,201410,100,31
213,201411,100,30
213,201412,100,31
213,201501,100,31
213,201502,200,28
213,201503,0,31
213,201504,200,30
213,201505,0,31
213,201506,60,30
213,201507,200,31
213,201508,40,31
213,201509,200,30
213,201510,80,31
213,201511,60,30
213,201512,100,31
213,201601,200,31
213,201602,40,28
213,201603,200,31
213,201604,70,30
213,201605,100,31
213,201606,90,30
213,201607,150,31
213,201608,150,31
213,201609,130,30
213,201610,200,31
213,201611,100,30
213,201612,150,31
214,201401,0,31
214,201402,0,28
214,201403,0,31
214,201404,0,30
214,201405,200,31
214,201406,0,30
214,201407,180,31
214,201408,0,31
214,201409,60,30
214,201410,100,31
214,201411,100,30
214,201412,120,31
214,201501,100,31
214,201502,150,28
214,201503,250,31
214,201504,0,30
214,201505,0,31
214,201506,300,30
214,201507,0,31
214,201508,0,31
214,201509,100,30
214,201510,100,31
214,201511,120,30
214,201512,150,31
214,201601,0,31
214,201602,100,28
214,201603,120,31
214,201604,100,30
214,201605,140,31
214,201606,130,30
214,201607,140,31
214,201608,150,31
214,201609,110,30
214,201610,110,31
214,201611,200,30
214,201612,150,31
215,201401,200,31
215,201402,0,28
215,201403,0,31
215,201404,100,30
215,201405,100,31
215,201406,0,30
215,201407,200,31
215,201408,0,31
215,201409,40,30
215,201410,50,31
215,201411,100,30
215,201412,100,31
215,201501,200,31
215,201502,0,28
215,201503,200,31
215,201504,100,30
215,201505,0,31
215,201506,150,30
215,201507,0,31
215,201508,100,31
215,201509,200,30
215,201510,50,31
215,201511,100,30
215,201512,200,31
215,201601,80,31
215,201602,200,28
215,201603,80,31
215,201604,60,30
215,201605,150,31
215,201606,80,30
215,201607,150,31
215,201608,200,31
215,201609,120,30
215,201610,100,31
215,201611,150,30
215,201612,150,31
216,201401,300,31
216,201402,0,28
216,201403,0,31
216,201404,0,30
216,201405,100,31
216,201406,0,30
216,201407,200,31
216,201408,0,31
216,201409,200,30
216,201410,50,31
216,201411,70,30
216,201412,60,31
216,201501,300,31
216,201502,0,28
216,201503,0,31
216,201504,160,30
216,201505,0,31
216,201506,100,30
216,201507,200,31
216,201508,0,31
216,201509,100,30
216,201510,200,31
216,201511,100,30
216,201512,100,31
216,201601,200,31
216,201602,50,28
216,201603,80,31
216,201604,200,30
216,201605,200,31
216,201606,100,30
216,201607,80,31
216,201608,200,31
216,201609,120,30
216,201610,200,31
216,201611,90,30
216,201612,90,31
217,201401,300,31
217,201402,0,28
217,201403,0,31
217,201404,0,30
217,201405,100,31
217,201406,0,30
217,201407,50,31
217,201408,0,31
217,201409,10,30
217,201410,50,31
217,201411,100,30
217,201412,60,31
217,201501,100,31
217,201502,0,28
217,201503,0,31
217,201504,160,30
217,201505,0,31
217,201506,100,30
217,201507,50,31
217,201508,0,31
217,201509,100,30
217,201510,50,31
217,201511,60,30
217,201512,100,31
217,201601,70,31
217,201602,60,28
217,201603,70,31
217,201604,100,30
217,201605,50,31
217,201606,70,30
217,201607,60,31
217,201608,100,31
217,201609,110,30
217,201610,50,31
217,201611,110,30
217,201612,100,31
218,201401,200,31
218,201402,0,28
218,201403,0,31
218,201404,0,30
218,201405,200,31
218,201406,0,30
218,201407,100,31
218,201408,0,31
218,201409,40,30
218,201410,50,31
218,201411,70,30
218,201412,60,31
218,201501,200,31
218,201502,0,28
218,201503,200,31
218,201504,0,30
218,201505,0,31
218,201506,200,30
218,201507,0,31
218,201508,0,31
218,201509,100,30
218,201510,80,31
218,201511,100,30
218,201512,200,31
218,201601,40,31
218,201602,70,28
218,201603,70,31
218,201604,150,30
218,201605,50,31
218,201606,80,30
218,201607,100,31
218,201608,70,31
218,201609,130,30
218,201610,150,31
218,201611,100,30
218,201612,150,31
219,201401,300,31
219,201402,0,28
219,201403,0,31
219,201404,0,30
219,201405,100,31
219,201406,0,30
219,201407,200,31
219,201408,0,31
219,201409,30,30
219,201410,50,31
219,201411,70,30
219,201412,40,31
219,201501,200,31
219,201502,0,28
219,201503,100,31
219,201504,0,30
219,201505,60,31
219,201506,300,30
219,201507,0,31
219,201508,0,31
219,201509,40,30
219,201510,60,31
219,201511,200,30
219,201512,100,31
219,201601,50,31
219,201602,50,28
219,201603,70,31
219,201604,100,30
219,201605,150,31
219,201606,70,30
219,201607,100,31
219,201608,150,31
219,201609,140,30
219,201610,200,31
219,201611,80,30
219,201612,90,31
220,201401,200,31
220,201402,0,28
220,201403,0,31
220,201404,0,30
220,201405,200,31
220,201406,0,30
220,201407,50,31
220,201408,0,31
220,201409,40,30
220,201410,200,31
220,201411,100,30
220,201412,60,31
220,201501,100,31
220,201502,0,28
220,201503,0,31
220,201504,200,30
220,201505,0,31
220,201506,150,30
220,201507,0,31
220,201508,100,31
220,201509,200,30
220,201510,0,31
220,201511,100,30
220,201512,50,31
220,201601,80,31
220,201602,70,28
220,201603,90,31
220,201604,150,30
220,201605,40,31
220,201606,200,30
220,201607,70,31
220,201608,100,31
220,201609,120,30
220,201610,100,31
220,201611,150,30
220,201612,130,31
221,201401,150,31
221,201402,0,28
221,201403,0,31
221,201404,0,30
221,201405,100,31
221,201406,0,30
221,201407,100,31
221,201408,0,31
221,201409,80,30
221,201410,50,31
221,201411,100,30
221,201412,60,31
221,201501,130,31
221,201502,0,28
221,201503,0,31
221,201504,160,30
221,201505,0,31
221,201506,100,30
221,201507,30,31
221,201508,100,31
221,201509,0,30
221,201510,50,31
221,201511,80,30
221,201512,60,31
221,201601,80,31
221,201602,50,28
221,201603,90,31
221,201604,70,30
221,201605,60,31
221,201606,80,30
221,201607,70,31
221,201608,60,31
221,201609,200,30
221,201610,30,31
221,201611,80,30
221,201612,90,31
222,201401,0,31
222,201402,200,28
222,201403,0,31
222,201404,0,30
222,201405,200,31
222,201406,0,30
222,201407,60,31
222,201408,90,31
222,201409,40,30
222,201410,100,31
222,201411,100,30
222,201412,100,31
222,201501,200,31
222,201502,0,28
222,201503,100,31
222,201504,150,30
222,201505,0,31
222,201506,100,30
222,201507,200,31
222,201508,50,31
222,201509,100,30
222,201510,200,31
222,201511,70,30
222,201512,120,31
222,201601,100,31
222,201602,130,28
222,201603,90,31
222,201604,150,30
222,201605,150,31
222,201606,100,30
222,201607,150,31
222,201608,150,31
222,201609,140,30
222,201610,200,31
222,201611,150,30
222,201612,170,31
223,201401,240,31
223,201402,0,28
223,201403,0,31
223,201404,0,30
223,201405,130,31
223,201406,0,30
223,201407,80,31
223,201408,80,31
223,201409,90,30
223,201410,80,31
223,201411,100,30
223,201412,120,31
223,201501,200,31
223,201502,0,28
223,201503,200,31
223,201504,0,30
223,201505,100,31
223,201506,350,30
223,201507,0,31
223,201508,0,31
223,201509,60,30
223,201510,130,31
223,201511,110,30
223,201512,140,31
223,201601,100,31
223,201602,100,28
223,201603,130,31
223,201604,140,30
223,201605,110,31
223,201606,130,30
223,201607,130,31
223,201608,130,31
223,201609,150,30
223,201610,170,31
223,201611,180,30
223,201612,140,31
224,201401,0,31
224,201402,0,28
224,201403,100,31
224,201404,10,30
224,201405,120,31
224,201406,0,30
224,201407,50,31
224,201408,100,31
224,201409,40,30
224,201410,50,31
224,201411,100,30
224,201412,60,31
224,201501,100,31
224,201502,200,28
224,201503,0,31
224,201504,100,30
224,201505,0,31
224,201506,60,30
224,201507,100,31
224,201508,100,31
224,201509,100,30
224,201510,90,31
224,201511,100,30
224,201512,100,31
224,201601,70,31
224,201602,60,28
224,201603,100,31
224,201604,150,30
224,201605,70,31
224,201606,90,30
224,201607,200,31
224,201608,50,31
224,201609,130,30
224,201610,100,31
224,201611,100,30
224,201612,130,31
225,201401,0,31
225,201402,0,28
225,201403,0,31
225,201404,50,30
225,201405,100,31
225,201406,0,30
225,201407,50,31
225,201408,100,31
225,201409,30,30
225,201410,50,31
225,201411,0,30
225,201412,60,31
225,201501,100,31
225,201502,0,28
225,201503,100,31
225,201504,0,30
225,201505,50,31
225,201506,100,30
225,201507,100,31
225,201508,0,31
225,201509,100,30
225,201510,40,31
225,201511,90,30
225,201512,60,31
225,201601,100,31
225,201602,70,28
225,201603,0,31
225,201604,100,30
225,201605,100,31
225,201606,70,30
225,201607,70,31
225,201608,70,31
225,201609,120,30
225,201610,50,31
225,201611,90,30
225,201612,110,31
226,201401,150,31
226,201402,0,28
226,201403,0,31
226,201404,50,30
226,201405,80,31
226,201406,80,30
226,201407,100,31
226,201408,20,31
226,201409,50,30
226,201410,100,31
226,201411,70,30
226,201412,100,31
226,201501,110,31
226,201502,0,28
226,201503,180,31
226,201504,0,30
226,201505,50,31
226,201506,100,30
226,201507,160,31
226,201508,0,31
226,201509,100,30
226,201510,90,31
226,201511,100,30
226,201512,100,31
